0,1.17548,0.0,1.0,1.0,321.224257036,60.2195176337,0.0,-inf,-inf,nan,-inf,-inf,nan,nan,nan,nan
1,0.830447,1.0,0.0,0.0,138.625944092,10.6993193635,0.0,3839766.23328,-824188.307146,-0.0,-824200.12734,3287675.38789,-0.0,-0.0,-0.0,-0.0
2,0.874629,0.85,0.85,0.85,40.9314643282,19.22117871,0.0,3504251.82545,-312441.105708,-0.0,-312458.551165,946848.77995,-0.0,-0.0,-0.0,-0.0
3,0.83498,0.15,0.15,0.15,155.987427131,42.8183291408,0.0,1896681.43233,125268.568932,-0.0,125248.320534,-924965.882154,-0.0,-0.0,-0.0,-0.0
4,1.15184,1.0,1.0,0.0,321.567068558,13.2859946577,0.0,17113480.0037,-2043574.37365,-0.0,-2044256.81834,17735363.1596,-0.0,-0.0,-0.0,-0.0
5,0.876194,0.15,0.15,0.15,308.594482237,72.2335176279,0.0,324023.279782,-350731.692182,-0.0,-350950.783426,288711.730929,-0.0,-0.0,-0.0,-0.0
6,0.925699,0.9,0.9,0.9,28.3451608783,36.0468630655,0.0,1170032.90212,1262875.205,-0.0,1262853.45897,-1323062.14737,-0.0,-0.0,-0.0,-0.0
7,0.889012,1.0,0.0,1.0,325.19594636,34.4249519897,0.0,9638414.45062,-288008.200088,-0.0,-288178.057262,7399529.39906,-0.0,-0.0,-0.0,-0.0
8,0.947861,1.0,0.0,0.0,199.781494291,8.09535413652,0.0,8545759.32871,-702773.337725,-0.0,-702808.131779,7211266.55166,-0.0,-0.0,-0.0,-0.0
9,1.01835,0.15,0.15,0.15,181.103060815,41.2825664087,0.0,6945357.83507,-1726737.75554,-0.0,-1727473.13365,1059373.0851,-0.0,-0.0,-0.0,-0.0
10,1.16136,0.15,0.15,0.15,297.448404263,50.7706280225,0.0,14031487.3271,-1209933.39891,-0.0,-1210991.22862,5097382.01137,-0.0,-0.0,-0.0,-0.0
11,0.892354,1.0,1.0,0.0,5.09930920326,10.8227053931,0.0,3632263.73349,457369.094797,-0.0,457364.79141,3731132.83015,-0.0,-0.0,-0.0,-0.0
12,0.888493,0.0,0.0,1.0,77.8104088538,46.73418034,0.0,2283875.3059,78733.8119988,-0.0,78732.268254,1349086.67964,-0.0,-0.0,-0.0,-0.0
13,0.825914,0.0,1.0,1.0,100.416856741,27.7717044688,0.0,4710958.78395,372769.527839,-0.0,372761.908156,2503615.02885,-0.0,-0.0,-0.0,-0.0
14,0.882764,1.0,0.0,1.0,288.264739625,42.6895220242,0.0,4322412.99874,-869941.000739,-0.0,-870159.80335,2171011.3301,-0.0,-0.0,-0.0,-0.0
15,0.844943,0.0,1.0,1.0,266.961862198,47.3233561446,0.0,8705932.53103,-1508814.85193,-0.0,-1509177.91854,1840050.10569,-0.0,-0.0,-0.0,-0.0
16,0.997227,0.0,1.0,1.0,317.660657452,55.0221421123,0.0,4526062.66427,2039746.24429,-0.0,2039207.34575,4276496.12736,-0.0,-0.0,-0.0,-0.0
17,0.939448,0.9,0.9,0.9,120.22058956,36.0434138244,0.0,7104801.60839,-1256962.68621,-0.0,-1256965.68001,3986554.23646,-0.0,-0.0,-0.0,-0.0
18,1.00007,0.15,0.15,0.15,343.964531749,82.014719219,0.0,1350374.97685,1698224.41246,-0.0,1697516.41901,1753756.45999,-0.0,-0.0,-0.0,-0.0
19,0.846496,0.9,0.9,0.9,359.802326754,86.7973457547,0.0,386908.245051,-97161.0542987,-0.0,-86923.4226191,989415.172442,-0.0,-0.0,-0.0,-0.0
20,1.13937,0.15,0.15,0.15,334.899906931,81.3659237994,0.0,6346240.06817,-408510.536798,-0.0,-409260.264333,3256181.59088,-0.0,-0.0,-0.0,-0.0
21,1.08712,1.0,0.0,0.0,220.775586605,11.6648628055,0.0,7432237.76401,-1814867.40063,-0.0,-1815022.80649,8584215.64657,-0.0,-0.0,-0.0,-0.0
22,1.08426,0.85,0.85,0.85,162.76655186,17.4633399021,0.0,11378596.5288,2326888.46976,-0.0,2326868.42434,3676559.77061,-0.0,-0.0,-0.0,-0.0
23,0.971725,0.9,0.9,0.9,130.31943883,35.708296006,0.0,6442390.56485,117307.059501,-0.0,117296.453586,5794659.87824,-0.0,-0.0,-0.0,-0.0
24,0.934919,0.9,0.9,0.9,260.823611444,62.9807052012,0.0,2484472.23527,-1041661.80154,-0.0,-1041839.54559,1342368.25495,-0.0,-0.0,-0.0,-0.0
25,1.09156,0.0,1.0,1.0,73.2550420714,26.9791353006,0.0,14562083.0711,2039965.67776,-0.0,2039936.76687,2893744.12979,-0.0,-0.0,-0.0,-0.0
26,0.818901,0.0,0.0,1.0,326.444702375,82.3501479739,0.0,4074909.83704,58043.2587928,-0.0,57629.989897,1038032.03808,-0.0,-0.0,-0.0,-0.0
27,0.983944,0.85,0.85,0.85,330.093424288,51.7574630007,0.0,4139571.66723,-906054.273621,-0.0,-906983.652494,4849027.54276,-0.0,-0.0,-0.0,-0.0
28,1.14807,0.9,0.9,0.9,64.9369119258,34.5866803421,0.0,6832152.54013,-316264.914773,-0.0,-316295.875782,928170.148157,-0.0,-0.0,-0.0,-0.0
29,1.10355,0.15,0.15,0.15,125.460495571,46.1532618851,0.0,6334198.30846,708943.23265,-0.0,708950.798418,1806710.38248,-0.0,-0.0,-0.0,-0.0
30,1.0155,0.85,0.85,0.85,63.1873891108,19.9577985544,0.0,11249677.6239,666197.322802,-0.0,666165.540514,8218048.24514,-0.0,-0.0,-0.0,-0.0
31,1.16551,0.85,0.85,0.85,154.307609945,18.7299591173,0.0,8649680.90423,442072.256119,-0.0,442049.071765,8355155.52712,-0.0,-0.0,-0.0,-0.0
32,1.01818,1.0,1.0,0.0,146.172677875,15.7366762042,0.0,7537788.5829,152207.301446,-0.0,152201.536829,5048557.97877,-0.0,-0.0,-0.0,-0.0
33,1.02608,0.0,1.0,1.0,324.207962746,59.8809987775,0.0,4307414.31353,4762463.82355,-0.0,4760502.48194,5669965.99614,-0.0,-0.0,-0.0,-0.0
34,0.823103,0.15,0.15,0.15,344.344642348,95.3650321325,0.0,725896.864251,-250784.977329,-0.0,-251253.275816,184812.078716,-0.0,-0.0,-0.0,-0.0
35,0.879911,0.9,0.9,0.9,218.450102062,42.5358560467,0.0,4007703.21214,-726444.034114,-0.0,-726770.775125,572079.698211,-0.0,-0.0,-0.0,-0.0
36,0.996518,1.0,0.0,0.0,118.78613422,4.80381170327,0.0,3705073.58795,-581493.74737,-0.0,-581518.399362,3710101.78693,-0.0,-0.0,-0.0,-0.0
37,0.942969,1.0,1.0,0.0,56.6238521881,15.2212144905,0.0,4448356.42441,640238.999116,-0.0,640208.746461,-439998.256826,-0.0,-0.0,-0.0,-0.0
38,0.823711,1.0,0.0,0.0,196.076958839,2.46375554375,0.0,2283944.10664,-369996.818129,-0.0,-370006.533563,3934033.07185,-0.0,-0.0,-0.0,-0.0
39,1.07088,0.85,0.85,0.85,352.511182969,57.6849820525,0.0,2917998.06625,81705.1818531,-0.0,79975.4726876,4695765.09414,-0.0,-0.0,-0.0,-0.0
40,1.11953,0.9,0.9,0.9,62.9656345122,39.462060131,0.0,8554424.18127,909072.567771,-0.0,909025.214415,1018109.5986,-0.0,-0.0,-0.0,-0.0
41,1.12217,0.85,0.85,0.85,103.685511278,22.3098834624,0.0,10544145.1478,-1933168.31398,-0.0,-1933197.45099,2726739.28731,-0.0,-0.0,-0.0,-0.0
42,0.91214,1.0,0.0,0.0,317.634508349,4.39390328734,0.0,6004466.20246,260266.534557,-0.0,258417.513369,1371667.16864,-0.0,-0.0,-0.0,-0.0
43,0.927825,0.15,0.15,0.15,262.506698996,66.5632612758,0.0,1670584.54362,-210465.855056,-0.0,-210688.150321,1036703.64138,-0.0,-0.0,-0.0,-0.0
