3,1.17817,1.0,0.0,0.0,28.5673021716,1.17462180104,0.0,0.0164084137105,-0.00676191940398,0.0,1354639.9575,14224.1245786,-0.0,14229.9119971,3066915.95402,-0.0,-0.0,-0.0,-0.0
4,0.967832,0.85,0.85,0.85,262.435551303,37.6585560317,0.0,0.00545394316116,1.33629005515,0.0,810517.610886,-108018.092222,-0.0,-108099.417155,1071698.45104,-0.0,-0.0,-0.0,-0.0
5,0.938716,0.15,0.15,0.15,465.953451947,33.2932996817,0.0,-0.335386091739,1.20905571461,0.0,521236.937164,-21115.0265509,-0.0,-21136.7311186,1568279.95264,-0.0,-0.0,-0.0,-0.0
6,0.915443,0.85,0.85,0.85,196.354392426,5.96393229052,0.0,0.0482792166825,0.207291770532,0.0,693450.953701,1483133.4508,-0.0,1483141.50039,3863298.18769,-0.0,-0.0,-0.0,-0.0
7,0.887155,1.0,0.0,0.0,308.969523509,2.57347542223,0.0,-0.0380594148743,0.0200177916635,0.0,744218.857497,-1162601.52594,-0.0,-1162610.12158,4433403.73053,-0.0,-0.0,-0.0,-0.0
8,0.896596,0.85,0.85,0.85,458.742792772,38.4497073588,0.0,-0.285697876647,1.30314502868,0.0,-310429.026382,-46561.519103,-0.0,-46650.5652655,483145.911763,-0.0,-0.0,-0.0,-0.0
9,1.16555,0.85,0.85,0.85,354.29135583,6.18072835645,0.0,-0.0724836150312,0.260686835705,0.0,3260586.68882,780092.456101,-0.0,780071.8218,7452696.29255,-0.0,-0.0,-0.0,-0.0
10,0.850613,0.15,0.15,0.15,434.190495595,13.803835629,0.0,-0.274756092821,0.446469402174,0.0,1589122.67963,290047.504355,-0.0,290017.775359,2840849.00668,-0.0,-0.0,-0.0,-0.0
11,1.18661,0.85,0.85,0.85,456.274367136,46.263086759,0.0,-0.0384354481305,1.39932597781,0.0,110869.429263,103604.068289,-0.0,103562.015943,98921.6771923,-0.0,-0.0,-0.0,-0.0
12,0.848617,1.0,0.0,0.0,498.726986253,25.0752069802,0.0,-0.32717503495,0.689690352563,0.0,2588527.27705,-409693.845146,-0.0,-409913.305401,1450238.89748,-0.0,-0.0,-0.0,-0.0
13,1.10354,0.15,0.15,0.15,291.913262664,2.68852735802,0.0,0.00569331022986,0.0108564606219,0.0,3444478.91451,-3534705.60429,-0.0,-3534703.44752,5743623.34817,-0.0,-0.0,-0.0,-0.0
14,0.832486,0.85,0.85,0.85,145.409250422,15.6303704683,0.0,0.012910576962,0.783455398989,0.0,1552702.83937,142005.252768,-0.0,141993.651095,1197789.1962,-0.0,-0.0,-0.0,-0.0
15,1.13928,0.15,0.15,0.15,63.6553397585,23.390933973,0.0,0.0112844436004,1.01235532061,0.0,1931119.59287,175816.095231,-0.0,175868.54296,4034748.04414,-0.0,-0.0,-0.0,-0.0
16,1.02455,0.85,0.85,0.85,315.650949107,18.5730913772,0.0,0.021799566617,0.872096495428,0.0,951238.127426,-456567.06306,-0.0,-456584.299641,4219801.43937,-0.0,-0.0,-0.0,-0.0
17,1.07048,0.15,0.15,0.15,187.855260128,22.4591592589,0.0,0.131703724714,0.9953847696,0.0,1812279.38299,-67784.8483541,-0.0,-67717.8688163,1654772.94355,-0.0,-0.0,-0.0,-0.0
18,0.857196,0.85,0.85,0.85,122.114762069,15.4799641247,0.0,0.0013576126608,0.698666030043,0.0,1331377.72859,93266.4975421,-0.0,93248.3000818,2469706.8315,-0.0,-0.0,-0.0,-0.0
19,1.03435,1.0,0.0,0.0,317.667786566,1.02273004877,0.0,-0.00998062672449,0.0144045796992,0.0,2117916.40261,-305370.521775,-0.0,-305373.220856,8791102.45995,-0.0,-0.0,-0.0,-0.0
20,0.933627,0.85,0.85,0.85,376.771166372,17.9844262356,0.0,0.0551621357146,0.816055837046,0.0,1654752.41653,203437.691605,-0.0,203417.3341,3351842.49496,-0.0,-0.0,-0.0,-0.0
21,0.921055,1.0,0.0,0.0,334.576461962,0.933885201701,0.0,-0.0269583674256,0.117867027541,0.0,1124188.73618,28919.8570831,-0.0,28917.9022858,-158538.485938,-0.0,-0.0,-0.0,-0.0
22,0.892148,0.15,0.15,0.15,74.5798415676,3.00939040451,0.0,-0.0237869193315,0.0218994734639,0.0,1551424.40932,167597.888504,-0.0,167592.637071,691761.30941,-0.0,-0.0,-0.0,-0.0
23,0.903942,0.85,0.85,0.85,257.441010986,7.17418783455,0.0,0.143977576452,0.412358435951,0.0,1073344.06182,-395271.236254,-0.0,-395277.352299,2434418.02187,-0.0,-0.0,-0.0,-0.0
24,1.17936,0.85,0.85,0.85,236.053938968,15.2143504779,0.0,-0.0802211090043,0.700114203977,0.0,2453235.87375,899746.184482,-0.0,899734.622899,6763542.09823,-0.0,-0.0,-0.0,-0.0
