0,1.17548,1.0,0.0,0.0,423.6325172,26.501723538,0.0,-inf,inf,nan,inf,-inf,nan,nan,nan,nan
1,0.830447,0.0,1.0,0.0,152.264516873,10.4798710208,0.0,1754687.16398,186422.453052,-0.0,186414.872036,1497106.0163,-0.0,-0.0,-0.0,-0.0
2,0.874629,1.0,0.0,0.0,43.4333015879,18.6501031563,0.0,1419264.31591,-370211.572497,-0.0,-370213.952932,1936127.18273,-0.0,-0.0,-0.0,-0.0
3,0.83498,0.15,0.15,0.15,170.666354106,40.7917435456,0.0,909701.219852,343908.032778,-0.0,343895.044216,218112.269877,-0.0,-0.0,-0.0,-0.0
4,1.15184,1.0,1.0,0.0,391.434292373,12.6296323953,0.0,5321053.1437,-634191.663694,-0.0,-634888.237339,4046979.62118,-0.0,-0.0,-0.0,-0.0
5,0.876194,0.15,0.15,0.15,415.844623901,41.8345221288,0.0,1270166.40689,238163.347764,-0.0,237754.640339,1094743.98209,-0.0,-0.0,-0.0,-0.0
6,0.925699,0.9,0.9,0.9,30.6811490677,35.0949985738,0.0,186887.6395,265123.847137,-0.0,265122.221543,-16636.6642246,-0.0,-0.0,-0.0,-0.0
7,0.889012,1.0,0.0,1.0,391.764841098,31.3869358522,0.0,1584340.59431,-22816.6292642,-0.0,-23052.8512396,66790.1560368,-0.0,-0.0,-0.0,-0.0
8,0.947861,0.0,1.0,0.0,220.679797106,8.17706464482,0.0,4147868.2752,-61407.8900803,-0.0,-61438.2898427,2562196.80084,-0.0,-0.0,-0.0,-0.0
9,1.01835,0.15,0.15,0.15,200.204741252,38.5731465678,0.0,201096.914813,35305.1344437,-0.0,35265.434146,1048760.21268,-0.0,-0.0,-0.0,-0.0
10,1.16136,0.15,0.15,0.15,354.902227285,41.2581948282,0.0,2692024.27253,-396977.947752,-0.0,-397511.740523,1359621.96342,-0.0,-0.0,-0.0,-0.0
11,0.892354,1.0,1.0,0.0,5.44660046176,10.7160819713,0.0,1978762.47439,-264284.778831,-0.0,-264285.831954,2957382.77812,-0.0,-0.0,-0.0,-0.0
12,0.888493,0.0,0.0,1.0,84.2522364147,42.8632995959,0.0,1277500.18116,-435385.78675,-0.0,-435387.924117,508394.084863,-0.0,-0.0,-0.0,-0.0
13,0.825914,1.0,0.0,0.0,109.482643408,24.9887373939,0.0,1607382.80276,-156143.66946,-0.0,-156147.131338,1867576.29157,-0.0,-0.0,-0.0,-0.0
14,0.882764,1.0,0.0,1.0,346.453719338,30.3712154621,0.0,2104422.96488,-1110325.03848,-0.0,-1110531.06333,954916.73649,-0.0,-0.0,-0.0,-0.0
15,0.844943,1.0,0.0,0.0,321.78758394,25.1552547883,0.0,1148269.12687,-151131.890268,-0.0,-151256.719491,1503095.40782,-0.0,-0.0,-0.0,-0.0
16,0.997227,1.0,0.0,0.0,417.005530469,22.9763889695,0.0,3844978.2355,219599.43788,-0.0,218987.094295,2368114.27979,-0.0,-0.0,-0.0,-0.0
17,0.939448,0.9,0.9,0.9,130.241136553,33.5228167488,0.0,4278672.97665,116820.117096,-0.0,116815.454937,1658928.08331,-0.0,-0.0,-0.0,-0.0
