#format x_y_z_r
61.9034	18.7226	53.7699	1.09288
73.0804	11.5062	25.9187	0.884678
30.1557	13.0618	55.6722	0.879437
41.0079	9.31318	2.09203	0.936831
30.9787	16.745	8.91087	0.922047
60.0871	5.82034	85.2532	0.974545
40.8438	0.789533	38.2711	0.800393
44.249	16.1554	81.8083	1.06105
86.8616	11.5652	98.8982	1.11393
30.8244	12.3171	4.15399	1.07914
56.3447	1.05706	1.31242	1.0995
25.6527	7.45714	9.83552	1.15352
80.0972	12.3695	40.5399	0.870475
50.8421	15.7609	54.31	0.890759
59.0658	16.4012	77.3263	1.09445
23.4586	10.8712	48.8719	0.873255
86.6029	3.15408	78.1327	0.906605
74.9502	9.65413	15.2587	1.03171
0.905124	12.3505	19.712	0.907153
54.3718	12.1649	13.7831	1.13208
29.7549	2.40766	24.6341	0.800342
76.7737	18.348	44.3318	0.907756
2.96235	9.31317	23.1557	1.13274
74.9977	17.0669	49.5531	0.869207
50.4404	14.9575	58.0936	1.00073
40.817	5.65221	31.3875	0.840881
72.3356	17.5124	30.8795	1.1111
17.9894	3.45411	80.7522	0.841103
47.7521	2.37177	65.2928	1.19775
9.62922	10.0185	95.4368	0.990401
50.327	4.56649	44.3502	0.9926
58.7256	14.4716	30.7133	1.1612
74.25	4.29612	24.5133	1.19018
21.7107	8.97787	35.5027	1.02532
46.0201	7.24733	42.5096	0.966762
80.2854	0.96137	30.196	0.981101
96.6441	10.6098	11.5894	1.15239
41.4461	3.85984	87.48	1.15347
66.4668	18.1164	24.4247	1.02291
88.1376	2.57281	98.8761	1.12459
93.8293	12.3119	4.17439	0.820965
26.6363	12.7722	14.9603	1.03976
83.9147	2.46712	36.2954	0.808584
85.1514	16.6149	75.3	0.905039
89.8709	7.82508	82.9454	1.18997
86.0665	9.72345	6.65945	0.887198
53.3318	14.253	89.9534	1.12774
5.74944	7.56889	69.7993	0.818521
17.7507	6.14577	95.4939	1.1771
38.1839	7.69216	36.2148	1.12738
2.82545	10.3891	61.9877	1.08364
27.3695	13.0907	29.5767	0.947884
16.9073	17.1088	41.9432	0.883737
72.6853	0.768014	78.0537	0.802417
91.0093	12.0738	31.9677	0.967031
97.327	1.11727	19.3263	1.14245
99.02	14.4855	89.8007	0.994634
47.7615	14.7446	61.2807	1.16978
92.581	13.117	27.3968	0.962988
24.3268	4.5418	62.2127	0.895546
72.0147	13.8855	20.8886	1.18806
22.9407	2.70509	8.48161	1.09497
3.9646	4.95107	33.614	0.998695
23.6285	8.46322	76.3313	0.912682
60.3566	13.0941	41.2256	1.19389
16.3894	18.088	89.4621	0.961755
63.2538	14.6285	33.1661	0.953273
84.8665	5.64127	48.8744	0.996978
38.6886	14.0996	71.7366	0.97098
23.0949	6.94194	42.196	1.03453
31.4705	2.57396	12.6329	1.173
11.8242	15.4098	66.9559	0.842055
