3,0.96431,0.85,0.85,0.85,463.067759403,7.23436309173,0.0,-0.00701496687212,-0.00128232430871,0.0,5072311.02859,-59575.1845727,-0.0,-59576.6102099,-2179082.77893,-0.0,-0.0,-0.0,-0.0
4,1.01442,0.85,0.85,0.85,649.637174088,71.4365532657,0.0,-0.466593620806,-0.00933735531538,0.0,224456.163863,-76673.613167,-0.0,-76785.0098655,365134.525625,-0.0,-0.0,-0.0,-0.0
5,0.929479,0.85,0.85,0.85,195.78578817,47.2914197958,0.0,-0.00419162127696,0.00180545862492,0.0,2205636.2218,-267918.593427,-0.0,-267919.336374,-407478.865102,-0.0,-0.0,-0.0,-0.0
6,1.15977,0.15,0.15,0.15,690.75405027,69.2440503441,0.0,0.113198923961,0.081903193041,0.0,2266893.17243,615708.281575,-0.0,615761.48122,2052795.4197,-0.0,-0.0,-0.0,-0.0
7,0.809786,0.85,0.85,0.85,733.324107323,69.3236308804,0.0,-0.387686383314,-0.0161833525214,0.0,157673.218126,-76735.0983174,-0.0,-76784.3247911,-32039.8382323,-0.0,-0.0,-0.0,-0.0
8,0.889461,0.85,0.85,0.85,716.795108991,66.4732221271,0.0,-0.496452589572,-0.183777763193,0.0,1142942.50018,-640074.705007,-0.0,-640156.704774,-163321.589011,-0.0,-0.0,-0.0,-0.0
9,0.852195,0.85,0.85,0.85,615.180808132,32.8521662257,0.0,-0.122541130356,0.144511877311,0.0,7466270.7757,-1218675.65867,-0.0,-1218699.63474,6814039.54115,-0.0,-0.0,-0.0,-0.0
10,0.888408,0.85,0.85,0.85,672.02657472,38.7984791131,0.0,-0.390115825302,0.0965554076287,0.0,3759003.08235,-524940.812967,-0.0,-525011.997193,2062821.86374,-0.0,-0.0,-0.0,-0.0
11,0.916147,1.0,0.0,0.0,319.486191307,0.913076716747,0.0,-0.0463724385097,-6.49706440031e-05,0.0,19173790.109,-589958.412098,-0.0,-589966.38985,247593.96369,-0.0,-0.0,-0.0,-0.0
12,1.13968,0.85,0.85,0.85,586.619249391,17.5064899266,0.0,-0.383830733779,0.0396390788595,0.0,20614781.1178,-3887783.52741,-0.0,-3887870.36624,11221602.4797,-0.0,-0.0,-0.0,-0.0
13,0.832183,0.15,0.15,0.15,607.392797714,2.25647189018,0.0,-0.0686503750886,-0.0207105391265,0.0,6005041.13588,-596410.975245,-0.0,-596417.943884,6929981.77955,-0.0,-0.0,-0.0,-0.0
14,0.933627,0.15,0.15,0.15,638.087827453,43.9706786969,0.0,-0.0234331271009,0.107145041206,0.0,1171915.30226,832468.612572,-0.0,832462.284753,1639123.99249,-0.0,-0.0,-0.0,-0.0
15,1.0071,0.15,0.15,0.15,546.988773596,3.23412525105,0.0,-0.0188399497737,0.0239632775771,0.0,8838100.50741,-2097141.6294,-0.0,-2097145.99819,2400364.64658,-0.0,-0.0,-0.0,-0.0
